 ,Label,lumMean,lumSD,area,maxPower,maxFreq,propPower,sumPower,meanPower,powerSD,lwMean,lwSD,mwMean,mwSD,swMean,swSD,uvMean,uvSD,dblMean,dblSD
73,608331_dorsal_d1,0.073664824,0.011101771,34410,0.001842233,2.000000000,0.142388470,0.012938074,0.000761063,0.000474984,0.066864853,0.013779470,0.076339677,0.011745917,0.087026610,0.010329535,0.098856229,0.018632010,0.073664824,0.011101771
74,608331_dorsal_d2,0.078258489,0.013040609,32761,0.001964520,2.000000000,0.128119094,0.015333544,0.000901973,0.000516760,0.072349885,0.015826997,0.080930153,0.013759507,0.089968834,0.011758124,0.107016897,0.023106390,0.078258489,0.013040609
75,608331_dorsal_d3,0.073274513,0.010655770,33489,0.001629280,2.000000000,0.125496626,0.012982662,0.000763686,0.000502246,0.066909190,0.012670308,0.076038158,0.011489437,0.085664647,0.010430519,0.101851698,0.019220967,0.073274513,0.010655770
76,608331_side_w1,0.334583675,0.098285791,37132,0.016868846,45.254833888,0.103786799,0.162533638,0.009560802,0.005380724,0.350574501,0.106941877,0.340448633,0.100071535,0.278708697,0.075169019,0.309791446,0.077517148,0.334583675,0.098285791
77,608331_side_o1,0.072848800,0.015138304,7190,0.003519884,31.999999932,0.083548666,0.042129742,0.002478220,0.000848350,0.072099903,0.017415481,0.074408516,0.016286089,0.079791412,0.014146486,0.085628144,0.010251905,0.072848800,0.015138304
78,608331_ventral_b1,0.443750329,0.036725725,32580,0.004192973,63.999999831,0.087540816,0.047897354,0.002817491,0.000900909,0.471927011,0.037886437,0.455426042,0.039374566,0.337723734,0.035517611,0.367835163,0.046722754,0.443750329,0.036725725
79,608331_ventral_b2,0.393004338,0.050777369,33306,0.005252081,15.999999975,0.077822485,0.067487958,0.003969880,0.001057506,0.402398674,0.054366917,0.398459638,0.052879444,0.334860443,0.040908452,0.434263905,0.049712929,0.393004338,0.050777369
80,608331_ventral_b3,0.402934381,0.030452211,32400,0.005078260,15.999999975,0.120096825,0.042284716,0.002487336,0.001444154,0.418130372,0.033808322,0.411063460,0.033749648,0.330671923,0.026326621,0.385403474,0.020837342,0.402934381,0.030452211
81,608331_ventral_t1,0.055814414,0.010179284,105399,0.004704756,181.019335363,0.113457067,0.041467283,0.002439252,0.001363401,0.050021274,0.011411480,0.057703882,0.010966355,0.070568099,0.010331304,0.068957148,0.013599477,0.055814414,0.010179284
82,608641_crown_c1,0.077136280,0.023781562,81460,0.003228999,11.313708484,0.093810950,0.034420281,0.002024722,0.000980625,0.062118865,0.023295214,0.080644546,0.024391440,0.099187042,0.027347867,0.151709455,0.059956405,0.077136280,0.023781562
83,608641_dorsal_d1,0.050531425,0.008763789,32761,0.001257754,3.999999998,0.111854269,0.011244576,0.000661446,0.000378513,0.044006280,0.009084326,0.051796584,0.009694147,0.069512086,0.012710478,0.096969169,0.013371356,0.050531425,0.008763789
84,608641_dorsal_d2,0.048373198,0.007334834,32761,0.001017119,3.999999998,0.092075641,0.011046559,0.000649798,0.000261077,0.041110623,0.007833628,0.049720614,0.008364676,0.068191970,0.011419479,0.095003685,0.009789878,0.048373198,0.007334834
85,608641_dorsal_d3,0.054919199,0.009431300,32041,0.001323292,22.627416956,0.101126011,0.013085579,0.000769740,0.000432463,0.048024235,0.010138743,0.056364493,0.010332118,0.073483320,0.012422452,0.105451499,0.013314590,0.054919199,0.009431300
86,608641_side_w1,0.489690438,0.121034756,32248,0.024752662,31.999999932,0.118419841,0.209024621,0.012295566,0.007735244,0.495983296,0.125810980,0.501496656,0.126729334,0.393958415,0.086495933,0.455323536,0.102265043,0.489690438,0.121034756
87,608641_side_o1,0.048258478,0.006342276,4513,0.009477185,15.999999975,0.133660905,0.070904689,0.004170864,0.002685175,0.049484172,0.007799373,0.045378840,0.007769405,0.070426824,0.008913567,0.070587855,0.006195221,0.048258478,0.006342276
88,608641_ventral_b1,0.436685015,0.045679303,34225,0.005882725,45.254833888,0.102429671,0.057431850,0.003378344,0.001596266,0.471849461,0.051399661,0.445985650,0.049447551,0.327364701,0.033541381,0.352689798,0.050344470,0.436685015,0.045679303
