"ID","pl_code","lumMean","lumSD","lwMean","lwSD","mwMean","mwSD","swMean","swSD","uvMean","uvSD","dblMean","dblSD","area_mm2","Species","Day","Month","Year","Locality","County","State.Province","Sex","pop","Region","lat","lon","GRG.no.","Collector","prepartor","tissue.no.","Age","testes.L.R","weight.g","skeleton","wing.R.mm","tail.mm","bill.depth.mm","bill.width.mm","bill.culmen.mm","bill.nares.mm","tarsus1.mm","tarsus2.mm","alula","wing.spot.L.mm","wing.spot.R.mm","dorsal.photoID","side.photoID","crown.photoID","ventral.photoID","file.loc","comments_specimen","comments_analysis","Weight","Tarsometatarsus"
"606697","d",0.051041019,0.010853518,0.0463276413333333,0.00948943633333333,0.0533623896666667,0.011981762,0.064676533,0.015367862,0.082597649,0.0167561743333333,0.051041019,0.010853518,25.1376743604178,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest; Gauley River; 2mi E Gauley Mills; 660M","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2569,"GRG","JPA","537-a,b","ASY","9x5.5, NA",9,"partial",65.1,51.2,3.1,3.2,9.4,6.5,NA,NA,"blue",15.8,16,2,2,2,2,NA,"","",NA,NA
"606697","o",0.050655866,0.007115377,0.050342029,0.007937722,0.052405376,0.007623393,0.058675537,0.007575368,0.07129948,0.008925629,0.050655866,0.007115377,5.12366297616814,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest; Gauley River; 2mi E Gauley Mills; 660M","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2569,"GRG","JPA","537-a,b","ASY","9x5.5, NA",9,"partial",65.1,51.2,3.1,3.2,9.4,6.5,NA,NA,"blue",15.8,16,2,2,2,2,NA,"","",NA,NA
"606697","t",0.032673061,0.005966988,0.031689121,0.006828426,0.034501787,0.007026676,0.041909914,0.008413104,0.042225881,0.00691072,0.032673061,0.005966988,94.2458247325952,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest; Gauley River; 2mi E Gauley Mills; 660M","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2569,"GRG","JPA","537-a,b","ASY","9x5.5, NA",9,"partial",65.1,51.2,3.1,3.2,9.4,6.5,NA,NA,"blue",15.8,16,2,2,2,2,NA,"","",NA,NA
"606697","w",0.401010906,0.108996709,0.40307538,0.108691132,0.404420031,0.109394447,0.347663724,0.093405158,0.427193021,0.119470241,0.401010906,0.108996709,48.8129104897729,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest; Gauley River; 2mi E Gauley Mills; 660M","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2569,"GRG","JPA","537-a,b","ASY","9x5.5, NA",9,"partial",65.1,51.2,3.1,3.2,9.4,6.5,NA,NA,"blue",15.8,16,2,2,2,2,NA,"","",NA,NA
"606698","b",0.444446574,0.0497795703333333,0.451093356666667,0.052469441,0.447837708333333,0.0516838983333333,0.378927594,0.042946637,0.470352496666667,0.0532092963333333,0.444446574,0.0497795703333333,24.2762244323513,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2570,"GRG","JPA","538-a,b","SY","5x3.5",9.45,"partial",64.7,53.7,3,4.1,9.5,7.4,NA,NA,"green",16.4,14.4,2,2,2,2,NA,"660m elev;  not original label","side very misaligned, but aligned based on wingspot",NA,NA
"606698","c",0.055839764,0.02201554,0.046995639,0.019943569,0.060020491,0.024322847,0.067186512,0.025164845,0.112297788,0.039369538,0.055839764,0.02201554,70.8748358040908,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2570,"GRG","JPA","538-a,b","SY","5x3.5",9.45,"partial",64.7,53.7,3,4.1,9.5,7.4,NA,NA,"green",16.4,14.4,2,2,2,2,NA,"660m elev;  not original label","side very misaligned, but aligned based on wingspot",NA,NA
"606698","d",0.068483301,0.00714652866666667,0.063272379,0.007473908,0.071461425,0.00888165066666667,0.079607703,0.0121543976666667,0.108501078666667,0.0121605323333333,0.068483301,0.00714652866666667,24.9099893663602,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2570,"GRG","JPA","538-a,b","SY","5x3.5",9.45,"partial",64.7,53.7,3,4.1,9.5,7.4,NA,NA,"green",16.4,14.4,2,2,2,2,NA,"660m elev;  not original label","side very misaligned, but aligned based on wingspot",NA,NA
"606698","o",0.087731177,0.023603882,0.094514723,0.028186257,0.089738367,0.023929284,0.080910107,0.015901584,0.101959416,0.012328693,0.087731177,0.023603882,5.54625633327078,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2570,"GRG","JPA","538-a,b","SY","5x3.5",9.45,"partial",64.7,53.7,3,4.1,9.5,7.4,NA,NA,"green",16.4,14.4,2,2,2,2,NA,"660m elev;  not original label","side very misaligned, but aligned based on wingspot",NA,NA
"606698","t",0.04607879,0.012167822,0.046605709,0.01330872,0.048082577,0.01287135,0.051771527,0.012648181,0.058062864,0.013541752,0.04607879,0.012167822,132.270970163258,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2570,"GRG","JPA","538-a,b","SY","5x3.5",9.45,"partial",64.7,53.7,3,4.1,9.5,7.4,NA,NA,"green",16.4,14.4,2,2,2,2,NA,"660m elev;  not original label","side very misaligned, but aligned based on wingspot",NA,NA
"606698","w",0.348741987,0.093141448,0.353740527,0.096776101,0.352518574,0.093796607,0.3055585,0.07482796,0.370992693,0.076337943,0.348741987,0.093141448,41.8262338149747,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2570,"GRG","JPA","538-a,b","SY","5x3.5",9.45,"partial",64.7,53.7,3,4.1,9.5,7.4,NA,NA,"green",16.4,14.4,2,2,2,2,NA,"660m elev;  not original label","side very misaligned, but aligned based on wingspot",NA,NA
"606699","b",0.420129772333333,0.0455185253333333,0.417372447666667,0.0479621226666667,0.419437923666667,0.0471964296666667,0.376844658,0.0396217333333333,0.487173727333333,0.046200629,0.420129772333333,0.0455185253333333,24.4573716144367,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2571,"GRG","JPA","539-a,b","ASY",NA,10,"partial",64.7,56.6,3.1,4.1,10.2,7.2,NA,NA,"blue",12.8,NA,2,2,2,2,NA,"660m elev;  not original label; gonads not seen; some R wing primaries broken","",NA,NA
"606699","c",0.084240858,0.032716233,0.066488249,0.025546732,0.08853767,0.034785981,0.107151323,0.04562868,0.19180192,0.055038943,0.084240858,0.032716233,59.9136798648902,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2571,"GRG","JPA","539-a,b","ASY",NA,10,"partial",64.7,56.6,3.1,4.1,10.2,7.2,NA,NA,"blue",12.8,NA,2,2,2,2,NA,"660m elev;  not original label; gonads not seen; some R wing primaries broken","",NA,NA
"606699","d",0.066753112,0.0125963956666667,0.0576465963333333,0.00848986433333333,0.0695072713333333,0.0135571306666667,0.0850620576666667,0.0206978353333333,0.115506026,0.0166941233333333,0.066753112,0.0125963956666667,24.5904797648089,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2571,"GRG","JPA","539-a,b","ASY",NA,10,"partial",64.7,56.6,3.1,4.1,10.2,7.2,NA,NA,"blue",12.8,NA,2,2,2,2,NA,"660m elev;  not original label; gonads not seen; some R wing primaries broken","",NA,NA
"606699","o",0.059454441,0.034169735,0.060111805,0.037589856,0.061279635,0.035034229,0.0648475,0.027428876,0.078362532,0.02707685,0.059454441,0.034169735,5.42841058359917,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2571,"GRG","JPA","539-a,b","ASY",NA,10,"partial",64.7,56.6,3.1,4.1,10.2,7.2,NA,NA,"blue",12.8,NA,2,2,2,2,NA,"660m elev;  not original label; gonads not seen; some R wing primaries broken","",NA,NA
"606699","t",0.033610287,0.007638257,0.03224686,0.008219322,0.035637858,0.008418534,0.042873658,0.009189646,0.046074016,0.008888972,0.033610287,0.007638257,104.093826233815,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2571,"GRG","JPA","539-a,b","ASY",NA,10,"partial",64.7,56.6,3.1,4.1,10.2,7.2,NA,NA,"blue",12.8,NA,2,2,2,2,NA,"660m elev;  not original label; gonads not seen; some R wing primaries broken","",NA,NA
"606699","w",0.428754637,0.106744196,0.421844869,0.108863528,0.425089944,0.106213148,0.393200873,0.091153856,0.499224068,0.098742154,0.428754637,0.106744196,42.4169637830737,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2571,"GRG","JPA","539-a,b","ASY",NA,10,"partial",64.7,56.6,3.1,4.1,10.2,7.2,NA,NA,"blue",12.8,NA,2,2,2,2,NA,"660m elev;  not original label; gonads not seen; some R wing primaries broken","",NA,NA
"606700","b",0.489612012666667,0.0408135073333333,0.495838196,0.042692513,0.484879265,0.0448184463333333,0.426127421666667,0.0424909803333333,0.560930765666667,0.054039412,0.489612012666667,0.0408135073333333,24.6357665603303,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2572,"GRG","JPA","540-a,b","ASY",NA,9,"partial",64.2,52.6,3.1,3.9,9.9,7.3,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"660m elev; testes destroyed; not original label","",NA,NA
"606700","c",0.051830838,0.018959636,0.041369849,0.018529448,0.055505994,0.019528942,0.068029214,0.022477408,0.117362051,0.049000419,0.051830838,0.018959636,91.7215237380371,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2572,"GRG","JPA","540-a,b","ASY",NA,9,"partial",64.2,52.6,3.1,3.9,9.9,7.3,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"660m elev; testes destroyed; not original label","",NA,NA
"606700","d",0.0454571066666667,0.00892974533333333,0.0414710293333333,0.00816482866666667,0.0480478106666667,0.0101230543333333,0.0571960443333333,0.0148911023333333,0.0776285963333333,0.0171347016666667,0.0454571066666667,0.00892974533333333,24.6820541690123,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2572,"GRG","JPA","540-a,b","ASY",NA,9,"partial",64.2,52.6,3.1,3.9,9.9,7.3,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"660m elev; testes destroyed; not original label","",NA,NA
"606700","o",0.056527275,0.016395,0.058306364,0.018544463,0.058440935,0.017132185,0.060081152,0.015617006,0.073938895,0.010482467,0.056527275,0.016395,2.41621317320323,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2572,"GRG","JPA","540-a,b","ASY",NA,9,"partial",64.2,52.6,3.1,3.9,9.9,7.3,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"660m elev; testes destroyed; not original label","",NA,NA
"606700","t",0.034329053,0.005704047,0.033163425,0.006877259,0.036091097,0.007030421,0.044342484,0.009054232,0.049047107,0.007008001,0.034329053,0.005704047,107.900919497091,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2572,"GRG","JPA","540-a,b","ASY",NA,9,"partial",64.2,52.6,3.1,3.9,9.9,7.3,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"660m elev; testes destroyed; not original label","",NA,NA
"606700","w",0.426534071,0.11706806,0.422793122,0.116868255,0.423519818,0.115186638,0.385568617,0.10453647,0.497475993,0.13481061,0.426534071,0.11706806,49.5597673109401,"Setophaga caerulescens",21,"Jun",88,"Monogahela Nat'l Forest;Gauley River, 2mi E. Gauley Mills","Webster","WV","M","WV.Webster","Central",38.3614987,-80.5834224,2572,"GRG","JPA","540-a,b","ASY",NA,9,"partial",64.2,52.6,3.1,3.9,9.9,7.3,NA,NA,"blue",13.5,14.8,2,2,2,2,NA,"660m elev; testes destroyed; not original label","",NA,NA
"608313","b",0.379808572333333,0.0401314136666667,0.390369784333333,0.0436278913333333,0.386839893666667,0.0425888196666667,0.318848409666667,0.0338289613333333,0.375437302666667,0.0373157403333333,0.379808572333333,0.0401314136666667,24.9089885531995,"Setophaga caerulescens",13,"Jun",92,"1.5mi NW Black Moshannon Reservoir on Huckleberry Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.92719,-78.0898,3203,"GRG","CJD","T-923","SY","6x4, 5x5",9.5,"partial",62.5,49.7,3,4,10.2,6.7,NA,NA,"green",14.7,12.7,2,3,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 4/2; no fat; stomach saved; no molt","wingspot obscured",NA,19.46
"608313","c",0.066189287,0.024517074,0.057810022,0.020715362,0.070282399,0.027276958,0.07636099,0.027508546,0.107118186,0.031592475,0.066189287,0.024517074,58.6458997935823,"Setophaga caerulescens",13,"Jun",92,"1.5mi NW Black Moshannon Reservoir on Huckleberry Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.92719,-78.0898,3203,"GRG","CJD","T-923","SY","6x4, 5x5",9.5,"partial",62.5,49.7,3,4,10.2,6.7,NA,NA,"green",14.7,12.7,2,3,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 4/2; no fat; stomach saved; no molt","wingspot obscured",NA,19.46
"608313","d",0.0823447273333333,0.0125701776666667,0.075530752,0.0145769306666667,0.0848362963333333,0.0132747266666667,0.0954782246666667,0.0111507613333333,0.115107607333333,0.0164852816666667,0.0823447273333333,0.0125701776666667,24.0560455369988,"Setophaga caerulescens",13,"Jun",92,"1.5mi NW Black Moshannon Reservoir on Huckleberry Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.92719,-78.0898,3203,"GRG","CJD","T-923","SY","6x4, 5x5",9.5,"partial",62.5,49.7,3,4,10.2,6.7,NA,NA,"green",14.7,12.7,2,3,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 4/2; no fat; stomach saved; no molt","wingspot obscured",NA,19.46
"608313","t",0.059368927,0.009253373,0.054408385,0.0110104,0.061450601,0.010260966,0.071463079,0.010159289,0.071269429,0.00945504,0.059368927,0.009253373,134.536310752486,"Setophaga caerulescens",13,"Jun",92,"1.5mi NW Black Moshannon Reservoir on Huckleberry Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.92719,-78.0898,3203,"GRG","CJD","T-923","SY","6x4, 5x5",9.5,"partial",62.5,49.7,3,4,10.2,6.7,NA,NA,"green",14.7,12.7,2,3,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 4/2; no fat; stomach saved; no molt","wingspot obscured",NA,19.46
"608314","b",0.315924006666667,0.0383742166666667,0.327841188333333,0.0410362496666667,0.324205314333333,0.040849516,0.259082110666667,0.0325477836666667,0.280603645666667,0.039173372,0.315924006666667,0.0383742166666667,24.8181647588666,"Setophaga caerulescens",13,"Jun",92,"0.5mi W Sixmile Run on Strawband Beaver Rd, Moshannon State Forest; 650m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3251,"GRG","CJD","T-971","SY","5x4, NA",9.6,"partial",64.5,49.9,2.9,3.9,10.1,6.8,NA,NA,"green",9,7,2,2,2,2,NA,"bill black; legs munsell 5Y 2.5/1; moderate fat; stomach saved; no molt; R testis deflated","",NA,18.04
"608314","c",0.088405828,0.032345093,0.073194123,0.024468791,0.093128776,0.035416585,0.105976403,0.041719327,0.176051661,0.053406699,0.088405828,0.032345093,54.4229686620379,"Setophaga caerulescens",13,"Jun",92,"0.5mi W Sixmile Run on Strawband Beaver Rd, Moshannon State Forest; 650m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3251,"GRG","CJD","T-971","SY","5x4, NA",9.6,"partial",64.5,49.9,2.9,3.9,10.1,6.8,NA,NA,"green",9,7,2,2,2,2,NA,"bill black; legs munsell 5Y 2.5/1; moderate fat; stomach saved; no molt; R testis deflated","",NA,18.04
"608314","d",0.0849333793333333,0.0215819156666667,0.080719508,0.020343707,0.087458681,0.024506907,0.0936732823333333,0.019602941,0.109069799,0.0132621153333333,0.0849333793333333,0.0215819156666667,24.9084881466191,"Setophaga caerulescens",13,"Jun",92,"0.5mi W Sixmile Run on Strawband Beaver Rd, Moshannon State Forest; 650m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3251,"GRG","CJD","T-971","SY","5x4, NA",9.6,"partial",64.5,49.9,2.9,3.9,10.1,6.8,NA,NA,"green",9,7,2,2,2,2,NA,"bill black; legs munsell 5Y 2.5/1; moderate fat; stomach saved; no molt; R testis deflated","",NA,18.04
"608314","o",0.096666156,0.010548875,0.099810991,0.01400253,0.098872807,0.011858675,0.093668479,0.010721551,0.110911941,0.011431096,0.096666156,0.010548875,2.06117470444736,"Setophaga caerulescens",13,"Jun",92,"0.5mi W Sixmile Run on Strawband Beaver Rd, Moshannon State Forest; 650m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3251,"GRG","CJD","T-971","SY","5x4, NA",9.6,"partial",64.5,49.9,2.9,3.9,10.1,6.8,NA,NA,"green",9,7,2,2,2,2,NA,"bill black; legs munsell 5Y 2.5/1; moderate fat; stomach saved; no molt; R testis deflated","",NA,18.04
"608314","t",0.051554271,0.006778533,0.045378444,0.007627454,0.053564934,0.007936102,0.06656448,0.009027097,0.063442648,0.006853691,0.051554271,0.006778533,106.359166823044,"Setophaga caerulescens",13,"Jun",92,"0.5mi W Sixmile Run on Strawband Beaver Rd, Moshannon State Forest; 650m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3251,"GRG","CJD","T-971","SY","5x4, NA",9.6,"partial",64.5,49.9,2.9,3.9,10.1,6.8,NA,NA,"green",9,7,2,2,2,2,NA,"bill black; legs munsell 5Y 2.5/1; moderate fat; stomach saved; no molt; R testis deflated","",NA,18.04
"608314","w",0.296435522,0.085435327,0.308409487,0.09260039,0.302001604,0.087414718,0.250487121,0.065447549,0.285879794,0.07237081,0.296435522,0.085435327,13.1199099268155,"Setophaga caerulescens",13,"Jun",92,"0.5mi W Sixmile Run on Strawband Beaver Rd, Moshannon State Forest; 650m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3251,"GRG","CJD","T-971","SY","5x4, NA",9.6,"partial",64.5,49.9,2.9,3.9,10.1,6.8,NA,NA,"green",9,7,2,2,2,2,NA,"bill black; legs munsell 5Y 2.5/1; moderate fat; stomach saved; no molt; R testis deflated","",NA,18.04
"608321","b",0.392200349666667,0.0432331163333333,0.398739599666667,0.0475188776666667,0.398857546333333,0.0459957026666667,0.335839379666667,0.0350512903333333,0.405859085666667,0.0438281326666667,0.392200349666667,0.0432331163333333,25.8329893038093,"Setophaga caerulescens",14,"Jun",92,"3.5mi SW Black Moshannon Reservoir on Strawband Beaver Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3258,"GRG","CJD","T-978","SY","7x5, 4x4",9.1,"partial",59.9,53.2,3,3.9,10.9,7.2,NA,NA,"green",9.2,9.5,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 3/2; no fat; stomach saved; no molt; foot pads yellowish","",NA,NA
"608321","c",0.072709419,0.0228291,0.058688384,0.017144315,0.076338957,0.024253491,0.092841299,0.033913258,0.150065271,0.042106477,0.072709419,0.0228291,72.1763933195722,"Setophaga caerulescens",14,"Jun",92,"3.5mi SW Black Moshannon Reservoir on Strawband Beaver Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3258,"GRG","CJD","T-978","SY","7x5, 4x4",9.1,"partial",59.9,53.2,3,3.9,10.9,7.2,NA,NA,"green",9.2,9.5,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 3/2; no fat; stomach saved; no molt; foot pads yellowish","",NA,NA
"608321","d",0.07451471,0.00674922,0.065892036,0.00650298333333333,0.077063602,0.007869176,0.0910878626666667,0.010393493,0.108665194333333,0.0116612596666667,0.07451471,0.00674922,24.4561205979859,"Setophaga caerulescens",14,"Jun",92,"3.5mi SW Black Moshannon Reservoir on Strawband Beaver Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3258,"GRG","CJD","T-978","SY","7x5, 4x4",9.1,"partial",59.9,53.2,3,3.9,10.9,7.2,NA,NA,"green",9.2,9.5,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 3/2; no fat; stomach saved; no molt; foot pads yellowish","",NA,NA
"608321","o",0.093401705,0.028153066,0.095369187,0.032379597,0.095675191,0.029121938,0.092087696,0.019469159,0.100991162,0.016661094,0.093401705,0.028153066,3.37324075811597,"Setophaga caerulescens",14,"Jun",92,"3.5mi SW Black Moshannon Reservoir on Strawband Beaver Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3258,"GRG","CJD","T-978","SY","7x5, 4x4",9.1,"partial",59.9,53.2,3,3.9,10.9,7.2,NA,NA,"green",9.2,9.5,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 3/2; no fat; stomach saved; no molt; foot pads yellowish","",NA,NA
"608321","t",0.05542369,0.008946288,0.049985082,0.010937154,0.057427152,0.010013055,0.069034365,0.009795383,0.070027554,0.009679441,0.05542369,0.008946288,83.223118784012,"Setophaga caerulescens",14,"Jun",92,"3.5mi SW Black Moshannon Reservoir on Strawband Beaver Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3258,"GRG","CJD","T-978","SY","7x5, 4x4",9.1,"partial",59.9,53.2,3,3.9,10.9,7.2,NA,NA,"green",9.2,9.5,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 3/2; no fat; stomach saved; no molt; foot pads yellowish","",NA,NA
"608321","w",0.345298052,0.113102774,0.348863813,0.11794315,0.350935425,0.115887371,0.303256726,0.088723678,0.348256329,0.094501089,0.345298052,0.113102774,22.2961155939201,"Setophaga caerulescens",14,"Jun",92,"3.5mi SW Black Moshannon Reservoir on Strawband Beaver Rd, Moshannon State Forest; 600m","Centre","PA","M","PA.Centre","Central",40.86828,-78.05871,3258,"GRG","CJD","T-978","SY","7x5, 4x4",9.1,"partial",59.9,53.2,3,3.9,10.9,7.2,NA,NA,"green",9.2,9.5,2,2,2,2,NA,"bill black; mouth lining cream; legs munsell 2.5Y 3/2; no fat; stomach saved; no molt; foot pads yellowish","",NA,NA
